original_rule_id,retry_decision,promotion_ready,rule_object,constraint_scope,applies_to,operator,value,unit,condition,original_evidence_id,retry_evidence_id,retry_evidence_page,retry_support_gaps,promotion_risk_flags,promotion_recommendation,retry_evidence_quote,rule_sentence
calgary_rcg_340,review_needed,False,skateboard_and_sports_ramp,skateboard_ramp_height_measurement,measurement of height from grade,required,,,,calgary_generic_graph_pack_167__page_0504__local_003,calgary_generic_graph_pack_061__page_0384__local_004,384,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(9) All skateboard and sports ramp structures, including railings for safety purposes, must be located a minimum of 1.2 metres from a rear property line. (10) Skateboard and sports ramp structures must not be included in parcel coverage. (11) A skateboard a...",measurement of height from grade: skateboard and sports ramp for skateboard ramp height measurement is required.
calgary_rcg_341,rejected,False,skateboard_and_sports_ramp,skateboard_ramp_side_setback,side property line setback,>=,1.2,m,including railings for safety purposes,calgary_generic_graph_pack_167__page_0504__local_003,calgary_generic_graph_pack_061__page_0384__local_004,384,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; rule_object_unit_not_compatible,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(9) All skateboard and sports ramp structures, including railings for safety purposes, must be located a minimum of 1.2 metres from a rear property line. (10) Skateboard and sports ramp structures must not be included in parcel coverage. (11) A skateboard a...",side property line setback: skateboard and sports ramp for skateboard ramp side setback must be at least 1.2 m when including railings for safety purposes.
calgary_rcg_344,review_needed,False,skateboard_and_sports_ramp,skateboard_ramp_landscaped_area_inclusion,"inclusion in calculation of landscaped area, hard surfaced landscaped area, soft surfaced landscaped area or common amenity space",permitted,,,,calgary_generic_graph_pack_167__page_0504__local_004,calgary_generic_graph_pack_210__page_0794__local_005,794,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(a) with an LRT corridor or street, the setback area must have a minimum depth of 6.0 metres; (b) with a lane that separates the parcel from a parcel designated as a residential district, the setback area must have a minimum depth of 6.0 metres; and (c) wit...","inclusion in calculation of landscaped area, hard surfaced landscaped area, soft surfaced landscaped area or common amenity space: skateboard and sports ramp for skateboard ramp landscaped area inclusion is permitted."
calgary_rcg_345,rejected,False,floor_space_ratio,maximum_floor_area_ratio,floor area ratio,<=,5.0,,,calgary_generic_graph_pack_187__page_0555__local_005,calgary_generic_graph_pack_186__page_0555__local_004,555,pipeline5_text_candidate_requires_review; value_not_found_in_evidence,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"649 Rules 649 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1; (b) the Rules Governing All Districts referenced in Part 3;...",floor area ratio: floor space ratio for maximum floor area ratio must be no more than 5.0.
calgary_rcg_346,rejected,False,floor_space_ratio,maximum_floor_area_ratio_m_h2,floor area ratio,<=,5.0,,"for all buildings on parcels designated M-H2 District, as indicated by the number following the letter ""f"" on the Land Use District Maps",calgary_generic_graph_pack_187__page_0555__local_005,calgary_generic_graph_pack_186__page_0555__local_004,555,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; value_not_found_in_evidence,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"649 Rules 649 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1; (b) the Rules Governing All Districts referenced in Part 3;...","floor area ratio: floor space ratio for maximum floor area ratio m h2 must be no more than 5.0 when for all buildings on parcels designated M-H2 District, as indicated by the number following the letter ""f"" on the Land Use District Maps."
calgary_rcg_347,rejected,False,floor_space_ratio,calgary_generic_graph_pack_193__page_0561__local_005_661_1,floor area ratio,<=,11.0,,,calgary_generic_graph_pack_193__page_0561__local_005,calgary_generic_graph_pack_192__page_0561__local_004,561,pipeline5_text_candidate_requires_review; value_not_found_in_evidence,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"660 Rules 660 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1; (b) the Rules Governing All Districts referenced in Part 3;...",floor area ratio: floor space ratio for calgary generic graph pack 193  page 0561  local 005 661 1 must be no more than 11.0.
calgary_rcg_348,review_needed,False,floor_space_ratio,calgary_generic_graph_pack_193__page_0561__local_005_661_2_f_definition,floor area ratio,<=,,,"for all buildings on parcels designated M-H3 District, determined by the number following the letter ""f"" when indicated on the Land Use District Maps",calgary_generic_graph_pack_193__page_0561__local_005,calgary_generic_graph_pack_021__page_0121__local_004,121,pipeline5_text_candidate_requires_review; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(i) maximum floor area ratio; and (ii) maximum units per hectare; (c.1) exceeds the maximum building height when specified on a 39P2010 Land Use District Map except where portions of the building exceed the maximum building height due to: (i) grade variatio...,"floor area ratio: floor space ratio for calgary generic graph pack 193  page 0561  local 005 661 2 f definition must be no more than  when for all buildings on parcels designated M-H3 District, determined by the number following the letter ""f"" when indicated on the Land Use District Maps."
calgary_rcg_349,rejected,False,floor_space_ratio,calgary_generic_graph_pack_193__page_0561__local_005_661_2_min,floor area ratio,>=,5.0,,"for all buildings on parcels designated M-H3 District, where the maximum floor area ratio is indicated by the number following the letter ""f"" on the Land Use District Maps",calgary_generic_graph_pack_193__page_0561__local_005,calgary_generic_graph_pack_192__page_0561__local_004,561,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; value_not_found_in_evidence; operator_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"660 Rules 660 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1; (b) the Rules Governing All Districts referenced in Part 3;...","floor area ratio: floor space ratio for calgary generic graph pack 193  page 0561  local 005 661 2 min must be at least 5.0 when for all buildings on parcels designated M-H3 District, where the maximum floor area ratio is indicated by the number following the letter ""f"" on the Land Use District Maps."
calgary_rcg_350,rejected,False,floor_space_ratio,calgary_generic_graph_pack_193__page_0561__local_005_661_2_max,floor area ratio,<=,11.0,,"for all buildings on parcels designated M-H3 District, where the maximum floor area ratio is indicated by the number following the letter ""f"" on the Land Use District Maps",calgary_generic_graph_pack_193__page_0561__local_005,calgary_generic_graph_pack_192__page_0561__local_004,561,pipeline5_text_candidate_requires_review; value_not_found_in_evidence,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"660 Rules 660 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1; (b) the Rules Governing All Districts referenced in Part 3;...","floor area ratio: floor space ratio for calgary generic graph pack 193  page 0561  local 005 661 2 max must be no more than 11.0 when for all buildings on parcels designated M-H3 District, where the maximum floor area ratio is indicated by the number following the letter ""f"" on the Land Use District Maps."
calgary_rcg_352,rejected,False,setback_area,setback_area_depth_lane_residential,setback area depth,>=,6.0,m,Where the parcel shares a property line with a lane that separates the parcel from a parcel designated as a residential district,calgary_generic_graph_pack_210__page_0794__local_005,calgary_generic_graph_pack_074__page_0396__local_003,396,pipeline5_text_candidate_requires_review; text_condition_not_supported; value_not_found_in_evidence,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,street or a lane to a minimum building setback of 0.6 metres from the shared property line; and (ii) 0.6 metres into the minimum separation area required in subsection (3) or the amenity space required in subsection (3.1); ation in subsection (3) may be red...,setback area depth: setback area for setback area depth lane residential must be at least 6.0 m when Where the parcel shares a property line with a lane that separates the parcel from a parcel designated as a residential district.
calgary_rcg_354,review_needed,False,retaining_wall,retaining_wall_height,height,<=,1.2,m,measured from the lowest grade at any point adjacent to the retaining wall to the highest grade retained by the retaining wall,calgary_generic_graph_pack_211__page_0825__local_006,calgary_generic_graph_pack_212__page_0825__local_007,825,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,1120 Fences 1120 The height of a fence above grade at any point along a fence line must not exceed: (a) 1.2 metres for that portion of the fence extending beyond the foremost portion of all buildings on the parcel; (b) 2.0 metres for that portion of the fen...,height: retaining wall for retaining wall height must be no more than 1.2 m when measured from the lowest grade at any point adjacent to the retaining wall to the highest grade retained by the retaining wall.
calgary_rcg_355,rejected,False,retaining_wall,retaining_wall_separation,horizontal separation,>=,1.0,m,between retaining walls on a parcel,calgary_generic_graph_pack_211__page_0825__local_006,calgary_generic_graph_pack_212__page_0825__local_007,825,pipeline5_text_candidate_requires_review; value_not_found_in_evidence; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,1120 Fences 1120 The height of a fence above grade at any point along a fence line must not exceed: (a) 1.2 metres for that portion of the fence extending beyond the foremost portion of all buildings on the parcel; (b) 2.0 metres for that portion of the fen...,horizontal separation: retaining wall for retaining wall separation must be at least 1.0 m when between retaining walls on a parcel.
calgary_rcg_357,rejected,False,height,fence_height_not_beyond_foremost,fence,<=,2.0,m,"above grade at any point along a fence line, for that portion of the fence that does not extend beyond the foremost portion of all buildings on the parcel",calgary_generic_graph_pack_212__page_0825__local_007,calgary_generic_graph_pack_211__page_0825__local_006,825,pipeline5_text_candidate_requires_review; value_not_found_in_evidence; operator_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,1119 Retaining Walls 1119 (1) A retaining wall must be less than 1.2 metres in height when 16P2018 measured from the lowest grade at any point adjacent to the retaining wall to the highest grade retained by the retaining wall. (2) A minimum horizontal separ...,"fence: height for fence height not beyond foremost must be no more than 2.0 m when above grade at any point along a fence line, for that portion of the fence that does not extend beyond the foremost portion of all buildings on the parcel."
calgary_rcg_359,rejected,False,length,gateway_length,gateway,<=,2.5,m,for a gateway,calgary_generic_graph_pack_212__page_0825__local_007,calgary_generic_graph_pack_211__page_0825__local_006,825,pipeline5_text_candidate_requires_review; rule_family_direction_mismatch; value_not_found_in_evidence; operator_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,1119 Retaining Walls 1119 (1) A retaining wall must be less than 1.2 metres in height when 16P2018 measured from the lowest grade at any point adjacent to the retaining wall to the highest grade retained by the retaining wall. (2) A minimum horizontal separ...,gateway: length for gateway length must be no more than 2.5 m when for a gateway.
calgary_rcg_361,rejected,False,parking_stalls,maximum_parking_stalls_per_dwelling_unit,parking stalls per Dwelling Unit,<=,1.5,,Unless otherwise specified in this section,calgary_generic_graph_pack_223__page_0857__local_005,calgary_generic_graph_pack_063__page_0386__local_004,386,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; text_condition_not_supported; value_not_found_in_evidence; applies_to_not_supported; constraint_scope_not_supported; rule_object_not_supported; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) An Accessory Residential Building must not be used as a Dwelling Unit, unless a Backyard Suite has been approved. used by the occupants of the main residential building for placement of personal items; and (iv) has a maximum height of 1.5 metres when me...",parking stalls per Dwelling Unit: parking stalls for maximum parking stalls per dwelling unit must be no more than 1.5 when Unless otherwise specified in this section.
calgary_rcg_365,review_needed,False,building_depth,corner_parcel_maximum_building_depth_exemption,maximum building depth,not required,,,For a main residential building that is located on a corner parcel where the minimum building setback from the side property line shared with another parcel is 3.0 metres for any portion of the building located between the rear property line and: (a) 50.0 per cent parcel depth; or (b) the building depth of the main residential building on the adjoining parcel; whichever is closer to the rear property line.,calgary_generic_graph_pack_231__page_1039__local_002,calgary_generic_graph_pack_063__page_0386__local_004,386,pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported; operator_not_supported; rule_object_not_supported; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) An Accessory Residential Building must not be used as a Dwelling Unit, unless a Backyard Suite has been approved. used by the occupants of the main residential building for placement of personal items; and (iv) has a maximum height of 1.5 metres when me...",maximum building depth: building depth for corner parcel maximum building depth exemption is required when For a main residential building that is located on a corner parcel where the minimum building setback from the side property line shared with another parcel is 3.0 metres for any portion of the building located between the rear property line and: (a) 50.0 per cent parcel depth; or (b) the building depth of the main residential building on the adjoining parcel; whichever is closer to the rear property line.
calgary_rcg_368,review_needed,False,setback_encroachment,accessory_residential_building_setback_location,Accessory Residential Building,permitted,,,in a setback area from another parcel where the Accessory Residential Building is less than 10.0 square metres gross floor area,calgary_generic_graph_pack_232__page_1041__local_005,calgary_generic_graph_pack_022__page_0139__local_004,139,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; applies_to_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"56 Floodway Regulations 56 (1) For parcels located in the floodway on which a building existed and the use of that parcel was approved as of September 9, 1985, the use may continue as a permitted or discretionary use provided that the use is listed in the l...",Accessory Residential Building: setback encroachment for accessory residential building setback location is permitted when in a setback area from another parcel where the Accessory Residential Building is less than 10.0 square metres gross floor area.
calgary_rcg_376,review_needed,False,permitted_use,backyard_suite_permitted,Backyard Suite,permitted,,,PART 2 - DIVISION 3: DEVELOPMENT PERMITS,calgary_generic_graph_pack_018__page_0108__local_002,calgary_generic_graph_pack_091__page_0406__local_004,406,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for backyard suite permitted is permitted when PART 2 - DIVISION 3: DEVELOPMENT PERMITS.
calgary_rcg_379,review_needed,False,notice_posting,notice_posting_child_care_service,Child Care Service,required,,,in a residential district,calgary_generic_graph_pack_019__page_0109__local_003,calgary_generic_graph_pack_223__page_0857__local_005,857,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(ii) the use area is less than 465.0 square metres; (c) a maximum of 1.5 stalls per Dwelling Unit; and (d) For all uses other than Dwelling Units: 13P2018 (i) a maximum of 100 per cent of the minimum required motor vehicle parking stalls may be provided for...,Child Care Service: notice posting for notice posting child care service is required when in a residential district.
calgary_rcg_380,review_needed,False,notice_posting,notice_posting_community_recreation_facility,Community Recreation Facility,required,,,in a residential district,calgary_generic_graph_pack_019__page_0109__local_003,calgary_generic_graph_pack_114__page_0429__local_003,429,pipeline5_text_candidate_requires_review; applies_to_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"427 Rules 427 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Community Recreation Facility: notice posting for notice posting community recreation facility is required when in a residential district.
calgary_rcg_381,review_needed,False,notice_posting,notice_posting_custodial_care,Custodial Care,required,,,in a residential district,calgary_generic_graph_pack_019__page_0109__local_003,calgary_generic_graph_pack_223__page_0857__local_005,857,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(ii) the use area is less than 465.0 square metres; (c) a maximum of 1.5 stalls per Dwelling Unit; and (d) For all uses other than Dwelling Units: 13P2018 (i) a maximum of 100 per cent of the minimum required motor vehicle parking stalls may be provided for...,Custodial Care: notice posting for notice posting custodial care is required when in a residential district.
calgary_rcg_382,review_needed,False,notice_posting,notice_posting_indoor_recreation_facility,Indoor Recreation Facility,required,,,in a residential district,calgary_generic_graph_pack_019__page_0109__local_003,calgary_generic_graph_pack_114__page_0429__local_003,429,pipeline5_text_candidate_requires_review; applies_to_not_supported; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"427 Rules 427 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Indoor Recreation Facility: notice posting for notice posting indoor recreation facility is required when in a residential district.
calgary_rcg_385,review_needed,False,parking_stall_obstructions,parking_stall_obstructions,motor vehicle parking stall dimensions,required,,,must be clear of all obstructions,calgary_generic_graph_pack_031__page_0196__local_003,calgary_generic_graph_pack_011__page_0080__local_004,80,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review; text_condition_not_supported; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(b) for greater certainty, (a) must be interpreted to mean that whenever a person inside of a building must exit the building or enter a common internal corridor to access a different portion of the building, those two portions of the building are separate;...",motor vehicle parking stall dimensions: parking stall obstructions for parking stall obstructions is required when must be clear of all obstructions.
calgary_rcg_394,review_needed,False,permitted_use,beauty_body_service_deemed_retail_consumer_service,Beauty and Body Service,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Retail and Consumer Service use",calgary_generic_graph_pack_035__page_0217__local_002,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...","Beauty and Body Service: permitted use for beauty body service deemed retail consumer service is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Retail and Consumer Service use."
calgary_rcg_395,review_needed,False,permitted_use,household_appliance_repair_deemed_retail_consumer_service,Household Appliance and Furniture Repair Service,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Retail and Consumer Service use",calgary_generic_graph_pack_035__page_0217__local_002,calgary_generic_graph_pack_146__page_0465__local_004,465,pipeline5_text_candidate_requires_review; applies_to_not_supported; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(2) The Residential – Grade-Oriented Infill (R-CGex) District has the 62P2018 same purpose as the Residential – Grade-Oriented Infill (R-CG) District except that it does not accommodate Secondary Suites or Backyard Suites. de-oriented development; 21P2024 (...,"Household Appliance and Furniture Repair Service: permitted use for household appliance repair deemed retail consumer service is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Retail and Consumer Service use."
calgary_rcg_396,review_needed,False,permitted_use,personal_apparel_service_deemed_retail_consumer_service,Personal Apparel Service,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Retail and Consumer Service use",calgary_generic_graph_pack_035__page_0217__local_002,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...","Personal Apparel Service: permitted use for personal apparel service deemed retail consumer service is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Retail and Consumer Service use."
calgary_rcg_397,review_needed,False,permitted_use,photographic_studio_deemed_retail_consumer_service,Photographic Studio,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Retail and Consumer Service use",calgary_generic_graph_pack_035__page_0217__local_002,calgary_generic_graph_pack_199__page_0572__local_002,572,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(d.1) Secondary Suite; 4P2012 PART 6 - DIVISION 12: M-X2 679 Permitted Uses 679 The following uses are permitted uses in the Multi-Residential – Medium Profile Support Commercial District: (a) Accessory Residential Building; 17P2009 (a.1) Home Based Child C...,"Photographic Studio: permitted use for photographic studio deemed retail consumer service is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Retail and Consumer Service use."
calgary_rcg_398,review_needed,False,permitted_use,secondary_suite_detached_garage_deemed_backyard_suite,Secondary Suite - Detached Garage,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Backyard Suite use",calgary_generic_graph_pack_035__page_0217__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...","Secondary Suite - Detached Garage: permitted use for secondary suite detached garage deemed backyard suite is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Backyard Suite use."
calgary_rcg_399,review_needed,False,permitted_use,secondary_suite_detached_garden_deemed_backyard_suite,Secondary Suite - Detached Garden,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Backyard Suite use",calgary_generic_graph_pack_035__page_0217__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...","Secondary Suite - Detached Garden: permitted use for secondary suite detached garden deemed backyard suite is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Backyard Suite use."
calgary_rcg_400,review_needed,False,permitted_use,medical_marihuana_production_deemed_cannabis_facility,Medical Marihuana Production Facility,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Cannabis Facility use",calgary_generic_graph_pack_035__page_0217__local_004,calgary_generic_graph_pack_111__page_0427__local_004,427,pipeline5_text_candidate_requires_review; applies_to_not_supported; constraint_scope_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(f.1) Secondary Suite; 33P2011 . 425 Permitted Uses 425 (1) The following uses are permitted uses in the Residential – Contextual One / Two Dwelling District: (a) Accessory Residential Building; (a.1) Contextual Semi-detached Dwelling; 27P2011 (b) Contextua...,"Medical Marihuana Production Facility: permitted use for medical marihuana production deemed cannabis facility is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Cannabis Facility use."
calgary_rcg_401,review_needed,False,permitted_use,cannabis_counselling_deemed_health_care_service,Cannabis Counselling,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Health Care Service use",calgary_generic_graph_pack_035__page_0217__local_004,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...","Cannabis Counselling: permitted use for cannabis counselling deemed health care service is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Health Care Service use."
calgary_rcg_402,review_needed,False,permitted_use,counselling_service_deemed_health_care_service,Counselling Service,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Health Care Service use",calgary_generic_graph_pack_035__page_0217__local_004,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...","Counselling Service: permitted use for counselling service deemed health care service is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Health Care Service use."
calgary_rcg_403,review_needed,False,permitted_use,health_care_services_laboratory_with_clients_deemed_health_care_service,Health Care Services Laboratory - With Clients,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Health Care Service use",calgary_generic_graph_pack_035__page_0217__local_004,calgary_generic_graph_pack_146__page_0465__local_004,465,pipeline5_text_candidate_requires_review; applies_to_not_supported; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(2) The Residential – Grade-Oriented Infill (R-CGex) District has the 62P2018 same purpose as the Residential – Grade-Oriented Infill (R-CG) District except that it does not accommodate Secondary Suites or Backyard Suites. de-oriented development; 21P2024 (...,"Health Care Services Laboratory - With Clients: permitted use for health care services laboratory with clients deemed health care service is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Health Care Service use."
calgary_rcg_404,review_needed,False,permitted_use,medical_clinic_deemed_health_care_service,Medical Clinic,permitted,,,"In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Health Care Service use",calgary_generic_graph_pack_035__page_0217__local_004,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...","Medical Clinic: permitted use for medical clinic deemed health care service is permitted when In any development permit or Direct Control District approved after the effective date of this Bylaw, deemed to be the Health Care Service use."
calgary_rcg_407,review_needed,False,private_amenity_space,backyard_suite_private_amenity_space_requirement,private amenity space,required,,,,calgary_generic_graph_pack_080__page_0397__local_002,calgary_generic_graph_pack_071__page_0395__local_004,395,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(3) The maximum floor area of a Secondary Suite may be relaxed by the Development Authority to a maximum of 10.0 per cent. (4) Except in the R-CG District, a Secondary Suite must have a private 56P2022 amenity space that: rways and landings, is 100.0 square...",private amenity space: private amenity space for backyard suite private amenity space requirement is required.
calgary_rcg_409,review_needed,False,permitted_use,calgary_generic_graph_pack_110_page_0420_local_002_secondary_suite,Secondary Suite,permitted,,,In PART 5 - DIVISION 4: R-C1N,calgary_generic_graph_pack_110__page_0420__local_002,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for calgary generic graph pack 110 page 0420 local 002 secondary suite is permitted when In PART 5 - DIVISION 4: R-C1N.
calgary_rcg_412,review_needed,False,permitted_use,m_c2_secondary_suite_permitted,Secondary Suite,permitted,,,In the M-C2 District,calgary_generic_graph_pack_180__page_0524__local_002,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for m c2 secondary suite permitted is permitted when In the M-C2 District.
